age	data
32.95	oral
32.21	oral
32.96	oral
32.96	oral
32.96	oral
32.97	oral
32.97	oral
32.97	oral
32.97	oral
32.98	oral
32.98	oral
32.21	oral
32.98	oral
32.98	oral
32.99	oral
32.99	oral
32.99	oral
33	oral
33	oral
33.01	oral
33.01	oral
32.12	oral
32.21	oral
33.01	oral
33.01	oral
33.02	oral
33.02	oral
33.02	oral
33.03	oral
33.03	oral
33.03	oral
33.03	oral
33.04	oral
32.21	oral
33.04	oral
33.04	oral
33.05	oral
33.06	oral
33.06	oral
33.06	oral
33.07	oral
33.07	oral
33.07	oral
33.08	oral
32.22	oral
33.08	oral
33.09	oral
33.14	oral
33.14	oral
33.14	oral
33.14	oral
33.15	oral
33.15	oral
32.22	oral
32.22	oral
32.24	oral
32.25	oral
32.25	oral
32.25	oral
32.25	oral
32.12	oral
32.26	oral
32.26	oral
32.26	oral
32.27	oral
32.27	oral
32.27	oral
32.28	oral
32.28	oral
32.28	oral
32.28	oral
32.13	oral
32.29	oral
32.29	oral
32.29	oral
32.29	oral
32.3	oral
32.3	oral
32.3	oral
32.31	oral
32.31	oral
32.13	oral
32.32	oral
32.32	oral
32.32	oral
32.32	oral
32.33	oral
32.33	oral
32.33	oral
32.34	oral
32.34	oral
32.34	oral
32.13	oral
32.34	oral
32.35	oral
32.35	oral
32.35	oral
32.35	oral
32.36	oral
32.36	oral
32.37	oral
32.37	oral
32.37	oral
32.14	oral
32.37	oral
32.38	oral
32.38	oral
32.38	oral
32.38	oral
32.39	oral
32.39	oral
32.4	oral
32.4	oral
32.4	oral
32.15	oral
32.41	oral
32.41	oral
32.41	oral
32.41	oral
32.42	oral
32.42	oral
32.43	oral
32.43	oral
32.43	oral
39	oral
51	oral
23	oral
34	oral
21	oral
22	oral
23	oral
52	oral
40	oral
60	oral
30	oral
42	oral
48	oral
40	oral
52	oral
33	oral
36	oral
24	oral
25	oral
26	oral
24	oral
45	oral
46	oral
37	oral
27	oral
22	oral
20	oral
40	oral
36	oral
46	oral
47	oral
56	oral
45	oral
28	oral
46	oral
27	oral
58	oral
52	oral
44	oral
58	oral
57	oral
35	oral
25	oral
28	oral
22	oral
29	oral
24	oral
21	oral
33	oral
22	oral
64	oral
30	oral
43	oral
29	oral
42	oral
68	oral
64	skin
52	skin
69	skin
52	skin
59	skin
37	skin
56	skin
67	skin
32	skin
72	skin
39	skin
44	skin
32	skin
53	skin
30	skin
56	skin
56	skin
51	skin
38	skin
61	skin
68	skin
74	skin
73	skin
35	skin
57	skin
49	skin
38	skin
50	skin
46	skin
72	skin
58	skin
54	skin
52	skin
66	skin
66	skin
76	skin
58	skin
58	skin
58	skin
49	skin
36	skin
43	skin
39	skin
55	skin
61	skin
30	skin
61	skin
61	skin
61	skin
62	skin
62	skin
62	skin
33	skin
33	skin
33	skin
34	skin
34	skin
34	skin
29	skin
29	skin
29	skin
60	skin
60	skin
60	skin
40	skin
40	skin
40	skin
53	skin
53	skin
53	skin
55	skin
55	skin
55	skin
28	skin
28	skin
28	skin
69	skin
69	skin
69	skin
54	skin
54	skin
54	skin
48	skin
47	skin
42	skin
42	skin
42	skin
25	skin
25	skin
53	skin
53	skin
53	skin
26	skin
26	skin
26	skin
33	skin
34	skin
33	skin
74	skin
74	skin
74	skin
65	skin
65	skin
65	skin
65	skin
65	skin
65	skin
35	skin
35	skin
35	skin
47	skin
48	skin
56	skin
55	skin
80	skin
73	skin
74	skin
61	skin
64	skin
43	skin
48	skin
48	skin
48	skin
28	skin
28	skin
28	skin
53	skin
53	skin
53	skin
60	skin
60	skin
60	skin
60	skin
60	skin
60	skin
60	skin
60	skin
60	skin
53	skin
53	skin
37	skin
38	skin
37	skin
37	skin
37	skin
37	skin
37	skin
37	skin
37	skin
37	skin
37	skin
37	skin
46	skin
47	skin
46	skin
50	skin
31	skin
31	skin
24	skin
35	skin
36	skin
53	skin
53	skin
58	skin
71	skin
71	skin
71	skin
32	skin
58	skin
47	skin
57	skin
63	skin
53	skin
39	skin
48	skin
27	skin
63	skin
46	skin
94	skin
61	skin
63	skin
50	skin
41	skin
35	skin
38	skin
36	skin
43	skin
45	skin
41	skin
71	skin
71	skin
71	skin
28	skin
28	skin
28	skin
25	skin
25	skin
25	skin
61	skin
61	skin
61	skin
63	skin
63	skin
63	skin
25	skin
25	skin
25	skin
55	skin
55	skin
55	skin
26	skin
27	skin
26	skin
33	skin
34	skin
33	skin
46	skin
46	skin
46	skin
53	skin
53	skin
53	skin
34	skin
34	skin
34	skin
62	skin
62	skin
62	skin
61	skin
61	skin
29	skin
29	skin
29	skin
33	skin
33	skin
33	skin
36	skin
35	skin
35	skin
25	skin
25	skin
25	skin
29	skin
29	skin
29	skin
35	skin
35	skin
35	skin
43	skin
43	skin
34	skin
34	skin
34	skin
53	skin
53	skin
53	skin
62	skin
62	skin
62	skin
64	skin
64	skin
46	skin
45	skin
46	skin
69	skin
69	skin
69	skin
58	skin
58	skin
58	skin
64	skin
64	skin
42	skin
42	skin
42	skin
66	skin
66	skin
75	skin
56	skin
21	skin
42	skin
34	skin
38	skin
51	skin
63	skin
21	skin
63	skin
41	skin
68	skin
57	skin
74	skin
41	skin
41	skin
67	skin
37	skin
42	skin
76	skin
26	skin
55	skin
43	skin
53	skin
37	skin
68	skin
54	skin
32	skin
57	skin
30	skin
36	skin
51	skin
73	skin
49	skin
50	skin
46	skin
46	skin
62	skin
48	skin
27	skin
36	skin
69	skin
56	skin
42	skin
52	skin
55	skin
67	skin
34	skin
54	skin
54	skin
40	skin
34	skin
37	skin
37	skin
26	skin
62	skin
27	skin
64	skin
64	skin
43	skin
43	skin
69	skin
69	skin
42	skin
38	skin
63	skin
63	skin
57	skin
59	skin
18	skin
45	skin
56	skin
46	skin
46	skin
65	skin
34	skin
28	skin
52	skin
52	skin
33	skin
33	skin
31	skin
31	skin
46	skin
46	skin
42	skin
54	skin
45	skin
50	skin
86	skin
26	skin
38	skin
56	skin
64	skin
30	skin
59	skin
59	skin
21	skin
21	skin
21	skin
28	skin
28	skin
28	skin
27	skin
40	skin
40	skin
40	skin
28	skin
28	skin
28	skin
64	skin
64	skin
64	skin
62	skin
62	skin
48	skin
48	skin
48	skin
56	skin
56	skin
56	skin
36	skin
36	skin
36	skin
64	skin
52	skin
52	skin
52	skin
66	skin
66	skin
66	skin
61	skin
27	skin
66	skin
66	skin
38	skin
37	skin
61	skin
61	skin
69	skin
69	skin
69	skin
35	skin
35	skin
35	skin
74	skin
69	skin
69	skin
69	skin
47	skin
32	skin
37	skin
29	skin
29	skin
25	skin
25	skin
29	skin
29	skin
38	skin
38	skin
34	skin
34	skin
27	skin
27	skin
31	skin
31	skin
30	skin
29	skin
29	skin
26	skin
26	skin
25	skin
25	skin
36	skin
36	skin
29	skin
29	skin
40	skin
40	skin
36	skin
36	skin
30	skin
30	skin
29	skin
25	skin
25	skin
31	skin
29	skin
29	skin
27	skin
27	skin
27	skin
27	skin
29	skin
29	skin
29	skin
29	skin
34	skin
34	skin
27	skin
39	skin
39	skin
30	skin
30	skin
23	skin
23	skin
29	skin
29	skin
36	skin
36	skin
30	skin
31	skin
39	skin
39	skin
34	skin
34	skin
22	skin
24	skin
23	skin
22	skin
22	skin
33	skin
33	skin
31	skin
31	skin
29	skin
29	skin
22	skin
22	skin
22	skin
22	skin
29	skin
29	skin
34	skin
34	skin
22	skin
41	skin
42	skin
45	skin
38	skin
50	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
36	skin
31	skin
31	skin
22	skin
20	skin
27	skin
23	skin
22	skin
20	skin
20	skin
27	skin
25	skin
27	skin
22	skin
21	skin
22	skin
19	skin
23	skin
20	skin
20	skin
22	skin
20	skin
25	skin
23	skin
22	skin
21	skin
20	skin
20	skin
20	skin
22	skin
27	skin
22	skin
21	skin
22	skin
20	skin
23	skin
18	skin
21	skin
23	skin
23	skin
23	skin
22	skin
23	skin
21	skin
20	skin
22	skin
23	skin
22	skin
23	skin
25	skin
27	skin
23	skin
23	skin
28	skin
22	skin
20	skin
22	skin
37	skin
22	skin
21	skin
20	skin
20	skin
21	skin
22	skin
21	skin
26	skin
21	skin
20	skin
20	skin
21	skin
30	skin
22	skin
22	skin
22	skin
20	skin
22	skin
19	skin
20	skin
22	skin
55	skin
21	skin
25	skin
26	skin
32	skin
21	skin
26	skin
21	skin
22	skin
22	skin
19	skin
21	skin
26	skin
24	skin
24	skin
21	skin
28	skin
30	skin
22	skin
32	skin
20	skin
21	skin
22	skin
24	skin
22	skin
25	skin
24	skin
51	skin
24	skin
33	skin
28	skin
19	skin
55	skin
24	skin
21	skin
21	skin
33	skin
20	skin
26	skin
37	skin
21	skin
24	skin
24	skin
20	skin
24	skin
25	skin
25	skin
25	skin
22	skin
51	skin
23	skin
27	skin
25	skin
19	skin
22	skin
22	skin
21	skin
22	skin
22	skin
20	skin
24	skin
25	skin
18	skin
18	skin
19	skin
19	skin
18	skin
19	skin
22	skin
20	skin
21	skin
20	skin
22	skin
37	skin
21	skin
21	skin
22	skin
22	skin
21	skin
32	skin
20	skin
21	skin
20	skin
22	skin
21	skin
20	skin
55	skin
21	skin
22	skin
20	skin
30	skin
32	skin
32	skin
20	skin
22	skin
20	skin
22	skin
21	skin
21	skin
20	skin
51	skin
22	skin
21	skin
21	skin
25	skin
21	skin
22	skin
22	skin
30	skin
21	skin
22	skin
21	skin
55	skin
37	skin
21	skin
55	skin
21	skin
21	skin
22	skin
21	skin
22	skin
28	skin
19	skin
20	skin
22	skin
22	skin
22	skin
22	skin
25	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
20	skin
21	skin
22	skin
51	skin
19	skin
21	skin
22	skin
20	skin
24	skin
20	skin
21	skin
25	skin
51	skin
24	skin
20	skin
20	skin
20	skin
21	skin
20	skin
21	skin
20	skin
21	skin
19	skin
20	skin
20	skin
21	skin
20	skin
20	skin
33	skin
22	skin
21	skin
20	skin
22	skin
22	skin
21	skin
28	skin
30	skin
32	skin
21	skin
22	skin
22	skin
20	skin
20	skin
21	skin
21	skin
22	skin
22	skin
21	skin
21	skin
21	skin
30	skin
20	skin
22	skin
22	skin
37	skin
20	skin
20	skin
30	skin
23	skin
21	skin
30	skin
21	skin
20	skin
22	skin
22	skin
21	skin
28	skin
51	skin
21	skin
21	skin
32	skin
21	skin
21	skin
19	skin
20	skin
20	skin
21	skin
20	skin
23	skin
22	skin
20	skin
23	skin
20	skin
20	skin
20	skin
23	skin
21	skin
20	skin
29	skin
21	skin
36	skin
23	skin
32	skin
22	skin
22	skin
41	skin
21	skin
20	skin
21	skin
22	skin
20	skin
20	skin
22	skin
21	skin
36	skin
21	skin
21	skin
20	skin
21	skin
21	skin
21	skin
21	skin
22	skin
20	skin
20	skin
21	skin
21	skin
26	skin
22	skin
21	skin
22	skin
22	skin
20	skin
23	skin
21	skin
21	skin
41	skin
22	skin
22	skin
20	skin
23	skin
21	skin
20	skin
20	skin
21	skin
20	skin
21	skin
22	skin
20	skin
22	skin
25	skin
33	skin
21	skin
33	skin
20	skin
21	skin
51	skin
21	skin
24	skin
20	skin
24	skin
21	skin
20	skin
22	skin
33	skin
30	skin
55	skin
33	skin
20	skin
20	skin
26	skin
32	skin
21	skin
30	skin
30	skin
19	skin
28	skin
21	skin
24	skin
33	skin
30	skin
22	skin
55	skin
22	skin
22	skin
21	skin
33	skin
30	skin
24	skin
21	skin
22	skin
21	skin
21	skin
22	skin
21	skin
24	skin
20	skin
33	skin
51	skin
22	skin
25	skin
30	skin
28	skin
20	skin
24	skin
24	skin
25	skin
24	skin
25	skin
21	skin
22	skin
20	skin
37	skin
21	skin
33	skin
20	skin
33	skin
20	skin
26	skin
24	skin
19	skin
18	skin
27	skin
18	skin
19	skin
18	skin
19	skin
19	skin
18	skin
18	skin
18	skin
18	skin
18	skin
18	skin
27	skin
19	skin
19	skin
18	skin
18	skin
18	skin
19	skin
18	skin
18	skin
19	skin
18	skin
18	skin
18	skin
18	skin
19	skin
18	skin
19	skin
19	skin
19	skin
18	skin
18	skin
27	skin
18	skin
18	skin
27	skin
27	skin
27	skin
19	skin
18	skin
18	skin
18	skin
19	skin
19	skin
27	skin
18	skin
21	skin
23	skin
20	skin
27	skin
21	skin
23	skin
23	skin
20	skin
25	skin
20	skin
25	skin
21	skin
20	skin
22	skin
23	skin
23	skin
25	skin
23	skin
25	skin
22	skin
21	skin
27	skin
20	skin
27	skin
23	skin
20	skin
23	skin
23	skin
27	skin
25	skin
21	skin
22	skin
21	skin
23	skin
22	skin
22	skin
20	skin
23	skin
22	skin
21	skin
20	skin
21	skin
20	skin
41	skin
21	skin
41	skin
23	skin
22	skin
20	skin
22	skin
20	skin
20	skin
20	skin
29	skin
36	skin
20	skin
20	skin
21	skin
37	skin
32	skin
22	skin
21	skin
25	skin
21	skin
37	skin
22	skin
20	skin
20	skin
20	skin
22	skin
20	skin
21	skin
37	skin
21	skin
55	skin
55	skin
25	skin
26	skin
21	skin
20	skin
20	skin
37	skin
55	skin
21	skin
21	skin
21	skin
30	skin
20	skin
22	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
25	skin
51	skin
22	skin
51	skin
20	skin
22	skin
37	skin
51	skin
32	skin
51	skin
32	skin
32	skin
22	skin
55	skin
21	skin
21	skin
30	skin
21	skin
55	skin
30	skin
22	skin
21	skin
19	skin
22	skin
37	skin
22	skin
37	skin
55	skin
22	skin
20	skin
21	skin
20	skin
20	skin
22	skin
20	skin
20	skin
32	skin
22	skin
21	skin
21	skin
21	skin
20	skin
22	skin
21	skin
20	skin
21	skin
21	skin
22	skin
21	skin
29	skin
22	skin
20	skin
21	skin
23	skin
21	skin
21	skin
21	skin
23	skin
21	skin
20	skin
21	skin
22	skin
21	skin
20	skin
21	skin
21	skin
20	skin
20	skin
20	skin
21	skin
20	skin
36	skin
20	skin
32	skin
22	skin
22	skin
20	skin
22	skin
21	skin
20	skin
20	skin
21	skin
29	skin
22	skin
32	skin
20	skin
21	skin
21	skin
36	skin
21	skin
23	skin
21	skin
22	skin
20	skin
20	skin
23	skin
21	skin
22	skin
21	skin
20	skin
22	skin
23	skin
22	skin
29	skin
21	skin
32	skin
23	skin
21	skin
23	skin
20	skin
21	skin
21	skin
21	skin
22	skin
23	skin
20	skin
36	skin
22	skin
41	skin
20	skin
20	skin
22	skin
21	skin
21	skin
20	skin
22	skin
22	skin
22	skin
20	skin
41	skin
21	skin
20	skin
41	skin
21	skin
21	skin
20	skin
20	skin
20	skin
21	skin
21	skin
32	skin
22	skin
32	skin
20	skin
23	skin
21	skin
23	skin
20	skin
20	skin
22	skin
21	skin
23	skin
21	skin
20	skin
20	skin
20	skin
23	skin
22	skin
22	skin
36	skin
21	skin
20	skin
21	skin
22	skin
20	skin
22	skin
21	skin
23	skin
20	skin
22	skin
20	skin
20	skin
21	skin
21	skin
22	skin
20	skin
21	skin
21	skin
21	skin
23	skin
21	skin
36	skin
21	skin
21	skin
22	skin
21	skin
20	skin
20	skin
29	skin
21	skin
20	skin
20	skin
20	skin
22	skin
23	skin
22	skin
21	skin
20	skin
36	skin
20	skin
21	skin
21	skin
20	skin
23	skin
22	skin
23	skin
23	skin
32	skin
22	skin
22	skin
21	skin
22	skin
20	skin
21	skin
20	skin
41	skin
20	skin
23	skin
22	skin
20	skin
22	skin
20	skin
20	skin
22	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
20	skin
41	skin
20	skin
29	skin
21	skin
20	skin
20	skin
20	skin
23	skin
41	skin
20	skin
21	skin
21	skin
20	skin
32	skin
21	skin
22	skin
21	skin
20	skin
36	skin
22	skin
21	skin
21	skin
21	skin
21	skin
21	skin
22	skin
29	skin
21	skin
20	skin
20	skin
23	skin
21	skin
20	skin
22	skin
20	skin
22	skin
23	skin
22	skin
23	skin
20	skin
29	skin
21	skin
21	skin
21	skin
21	skin
41	skin
23	skin
22	skin
20	skin
21	skin
36	skin
32	skin
22	skin
20	skin
20	skin
21	skin
22	skin
21	skin
20	skin
20	skin
20	skin
41	skin
21	skin
20	skin
21	skin
41	skin
21	skin
20	skin
22	skin
22	skin
21	skin
22	skin
20	skin
32	skin
21	skin
22	skin
21	skin
20	skin
21	skin
20	skin
23	skin
20	skin
20	skin
23	skin
22	skin
21	skin
23	skin
21	skin
21	skin
23	skin
22	skin
22	skin
32	skin
20	skin
20	skin
20	skin
36	skin
22	skin
21	skin
21	skin
21	skin
20	skin
20	skin
21	skin
21	skin
21	skin
21	skin
20	skin
22	skin
36	skin
20	skin
21	skin
20	skin
21	skin
23	skin
22	skin
23	skin
21	skin
20	skin
22	skin
20	skin
19	skin
19	skin
18	skin
27	skin
18	skin
27	skin
27	skin
18	skin
27	skin
18	skin
19	skin
18	skin
18	skin
19	skin
18	skin
19	skin
18	skin
19	skin
18	skin
18	skin
18	skin
19	skin
18	skin
18	skin
19	skin
18	skin
19	skin
27	skin
18	skin
19	skin
27	skin
18	skin
18	skin
18	skin
27	skin
18	skin
27	skin
19	skin
18	skin
18	skin
18	skin
18	skin
19	skin
19	skin
18	skin
18	skin
19	skin
19	skin
18	skin
41	skin
23	skin
20	skin
21	skin
20	skin
23	skin
22	skin
21	skin
20	skin
20	skin
20	skin
23	skin
22	skin
20	skin
20	skin
36	skin
21	skin
29	skin
22	skin
20	skin
21	skin
21	skin
22	skin
22	skin
32	skin
20	skin
20	skin
26	skin
21	skin
23	skin
20	skin
20	skin
20	skin
20	skin
20	skin
21	skin
21	skin
21	skin
36	skin
20	skin
21	skin
21	skin
20	skin
22	skin
22	skin
22	skin
21	skin
22	skin
21	skin
21	skin
21	skin
21	skin
21	skin
21	skin
22	skin
22	skin
23	skin
41	skin
22	skin
23	skin
20	skin
21	skin
21	skin
20	skin
22	skin
23	skin
27	skin
21	skin
23	skin
20	skin
23	skin
22	skin
21	skin
25	skin
23	skin
21	skin
20	skin
20	skin
20	skin
25	skin
23	skin
25	skin
23	skin
20	skin
27	skin
25	skin
27	skin
21	skin
23	skin
23	skin
20	skin
27	skin
27	skin
22	skin
25	skin
22	skin
23	skin
23	skin
22	skin
20	skin
22	skin
21	skin
21	skin
21	skin
23	skin
22	skin
19	skin
27	skin
18	skin
18	skin
18	skin
20	skin
25	skin
19	skin
22	skin
19	skin
23	skin
22	skin
24	skin
19	skin
22	skin
22	skin
25	skin
20	skin
22	skin
20	skin
51	skin
21	skin
20	skin
24	skin
25	skin
20	skin
24	skin
33	skin
21	skin
20	skin
20	skin
21	skin
21	skin
19	skin
21	skin
20	skin
20	skin
22	skin
20	skin
21	skin
22	skin
22	skin
20	skin
20	skin
32	skin
28	skin
21	skin
22	skin
20	skin
30	skin
22	skin
22	skin
20	skin
21	skin
21	skin
21	skin
21	skin
20	skin
30	skin
22	skin
22	skin
20	skin
20	skin
21	skin
21	skin
21	skin
21	skin
23	skin
22	skin
30	skin
20	skin
37	skin
21	skin
30	skin
28	skin
22	skin
51	skin
19	skin
21	skin
22	skin
20	skin
32	skin
21	skin
21	skin
21	skin
22	skin
41	skin
20	skin
20	skin
21	skin
41	skin
23	skin
22	skin
20	skin
20	skin
20	skin
36	skin
20	skin
29	skin
20	skin
20	skin
22	skin
21	skin
51	skin
21	skin
21	skin
19	skin
21	skin
20	skin
20	skin
21	skin
22	skin
22	skin
21	skin
32	skin
20	skin
22	skin
21	skin
21	skin
32	skin
22	skin
55	skin
25	skin
20	skin
21	skin
22	skin
22	skin
21	skin
21	skin
19	skin
21	skin
55	skin
20	skin
30	skin
22	skin
21	skin
20	skin
22	skin
22	skin
51	skin
22	skin
20	skin
20	skin
20	skin
22	skin
22	skin
28	skin
32	skin
21	skin
22	skin
30	skin
21	skin
22	skin
55	skin
20	skin
20	skin
22	skin
22	skin
22	skin
21	skin
22	skin
37	skin
22	skin
21	skin
25	skin
20	skin
20	skin
22	skin
21	skin
21	skin
37	skin
21	skin
21	skin
21	skin
20	skin
21	skin
20	skin
21	skin
20	skin
21	skin
21	skin
20	skin
20	skin
22	skin
29	skin
22	skin
21	skin
20	skin
20	skin
22	skin
20	skin
21	skin
21	skin
22	skin
21	skin
21	skin
21	skin
21	skin
21	skin
20	skin
21	skin
21	skin
23	skin
21	skin
22	skin
20	skin
23	skin
21	skin
21	skin
20	skin
32	skin
20	skin
22	skin
20	skin
20	skin
22	skin
21	skin
20	skin
21	skin
20	skin
36	skin
20	skin
32	skin
21	skin
29	skin
20	skin
20	skin
20	skin
22	skin
22	skin
21	skin
21	skin
21	skin
20	skin
22	skin
32	skin
22	skin
20	skin
21	skin
22	skin
23	skin
21	skin
22	skin
22	skin
36	skin
23	skin
21	skin
21	skin
20	skin
23	skin
21	skin
26	skin
32	skin
55	skin
19	skin
21	skin
21	skin
20	skin
22	skin
22	skin
21	skin
20	skin
21	skin
22	skin
28	skin
22	skin
25	skin
22	skin
22	skin
22	skin
20	skin
20	skin
22	skin
20	skin
22	skin
26	skin
21	skin
37	skin
22	skin
30	skin
20	skin
26	skin
20	skin
21	skin
21	skin
30	skin
25	skin
24	skin
33	skin
51	skin
25	skin
19	skin
33	skin
22	skin
24	skin
24	skin
21	skin
24	skin
22	skin
20	skin
21	skin
24	skin
55	skin
25	skin
21	skin
24	skin
22	skin
25	skin
24	skin
21	skin
20	skin
28	skin
22	skin
32	skin
28	skin
20	skin
22	skin
24	skin
24	skin
51	skin
26	skin
26	skin
19	skin
21	skin
21	skin
37	skin
21	skin
22	skin
21	skin
20	skin
21	skin
20	skin
25	skin
25	skin
55	skin
37	skin
22	skin
55	skin
22	skin
20	skin
20	skin
37	skin
21	skin
32	skin
20	skin
20	skin
55	skin
22	skin
21	skin
37	skin
20	skin
30	skin
21	skin
20	skin
26	skin
21	skin
21	skin
25	skin
22	skin
51	skin
22	skin
20	skin
22	skin
51	skin
51	skin
30	skin
20	skin
32	skin
21	skin
22	skin
22	skin
37	skin
32	skin
21	skin
37	skin
19	skin
51	skin
22	skin
20	skin
55	skin
32	skin
37	skin
21	skin
22	skin
22	skin
21	skin
55	skin
21	skin
22	skin
55	skin
30	skin
21	skin
33	skin
33	skin
20	skin
33	skin
24	skin
20	skin
37	skin
20	skin
24	skin
24	skin
33	skin
21	skin
26	skin
26	skin
33	skin
25	skin
21	skin
21	skin
33	skin
24	skin
30	skin
30	skin
21	skin
25	skin
33	skin
24	skin
32	skin
55	skin
24	skin
19	skin
21	skin
30	skin
25	skin
24	skin
28	skin
21	skin
20	skin
22	skin
21	skin
30	skin
22	skin
20	skin
22	skin
22	skin
33	skin
22	skin
21	skin
20	skin
20	skin
20	skin
22	skin
20	skin
21	skin
30	skin
22	skin
21	skin
21	skin
20	skin
55	skin
51	skin
33	skin
28	skin
22	skin
30	skin
24	skin
51	skin
21	skin
21	skin
24	skin
23	skin
23	skin
22	skin
27	skin
23	skin
23	skin
22	skin
22	skin
25	skin
22	skin
20	skin
21	skin
23	skin
18	skin
22	skin
20	skin
23	skin
23	skin
22	skin
21	skin
21	skin
20	skin
20	skin
20	skin
22	skin
22	skin
27	skin
20	skin
23	skin
27	skin
23	skin
20	skin
20	skin
22	skin
25	skin
21	skin
19	skin
23	skin
20	skin
25	skin
27	skin
21	skin
22	skin
22	skin
23	skin
27	skin
22	skin
23	skin
20	skin
20	skin
21	skin
21	skin
22	skin
20	skin
20	skin
29	skin
21	skin
22	skin
20	skin
23	skin
20	skin
23	skin
21	skin
23	skin
22	skin
21	skin
32	skin
20	skin
23	skin
22	skin
20	skin
22	skin
36	skin
20	skin
20	skin
22	skin
21	skin
20	skin
21	skin
20	skin
20	skin
22	skin
22	skin
20	skin
20	skin
20	skin
21	skin
29	skin
20	skin
20	skin
23	skin
20	skin
41	skin
20	skin
21	skin
22	skin
23	skin
20	skin
21	skin
41	skin
20	skin
22	skin
41	skin
22	skin
21	skin
20	skin
22	skin
21	skin
29	skin
32	skin
21	skin
21	skin
21	skin
36	skin
20	skin
22	skin
20	skin
20	skin
20	skin
21	skin
23	skin
21	skin
20	skin
20	skin
22	skin
22	skin
21	skin
21	skin
22	skin
21	skin
27	skin
25	skin
34	skin
27	skin
34	skin
34	skin
27	skin
27	skin
25	skin
34	skin
27	skin
35	skin
27	skin
27	skin
35	skin
25	skin
34	skin
35	skin
27	skin
25	skin
35	skin
31	skin
28	skin
22	skin
28	skin
22	skin
22	skin
22	skin
22	skin
23	skin
34	skin
34	skin
32	skin
32	skin
32	skin
32	skin
32	skin
34	skin
34	skin
32	skin
34	skin
22	skin
22	skin
34	skin
22	skin
23	skin
22	skin
23	skin
22	skin
34	skin
22	skin
23	skin
23	skin
22	skin
23	skin
22	skin
26	skin
21	skin
26	skin
26	skin
24	skin
23	skin
23	skin
23	skin
24	skin
23	skin
23	skin
31	skin
31	skin
31	skin
31	skin
31	skin
31	skin
31	skin
31	skin
31	skin
23	skin
22	skin
23	skin
20	skin
29	skin
21	skin
21	skin
21	skin
21	skin
41	skin
23	skin
22	skin
20	skin
21	skin
36	skin
32	skin
22	skin
20	skin
20	skin
21	skin
22	skin
21	skin
20	skin
20	skin
20	skin
41	skin
21	skin
20	skin
21	skin
41	skin
21	skin
20	skin
22	skin
22	skin
21	skin
22	skin
20	skin
32	skin
21	skin
22	skin
21	skin
20	skin
21	skin
20	skin
23	skin
20	skin
20	skin
23	skin
22	skin
21	skin
23	skin
21	skin
21	skin
23	skin
22	skin
22	skin
32	skin
20	skin
20	skin
20	skin
36	skin
22	skin
21	skin
21	skin
21	skin
20	skin
20	skin
21	skin
21	skin
21	skin
21	skin
20	skin
22	skin
36	skin
20	skin
21	skin
20	skin
21	skin
23	skin
22	skin
23	skin
21	skin
20	skin
22	skin
20	skin
19	skin
19	skin
18	skin
27	skin
18	skin
27	skin
27	skin
18	skin
27	skin
18	skin
19	skin
18	skin
18	skin
19	skin
18	skin
19	skin
18	skin
19	skin
18	skin
18	skin
18	skin
19	skin
18	skin
18	skin
19	skin
18	skin
19	skin
27	skin
18	skin
19	skin
27	skin
18	skin
18	skin
18	skin
27	skin
18	skin
27	skin
19	skin
18	skin
18	skin
18	skin
18	skin
19	skin
19	skin
18	skin
18	skin
19	skin
19	skin
18	skin
41	skin
23	skin
